Date and Time	                  X, km	                    Y, km	                  Z, km
2024-11-01 13:25:30.000016	3436915.487918376	6013153.62807211	17911.450301475274
2024-11-01 13:26:00.000014	3316667.071078473	6078379.821195908	-164068.5969196888
2024-11-01 13:26:30.000013	3192833.3186445837	6137035.229652712	-345870.7992554109
2024-11-01 13:27:00.000011	3065548.4779877635	6189057.181162569	-527298.1279715203
2024-11-01 13:27:30.000009	2934950.520954934	6234390.235930456	-708154.0084263523
2024-11-01 13:28:00.000007	2801180.9898107257	6272986.243965306	-888242.5371024521
2024-11-01 13:28:30.000005	2664384.8392543076	6304804.393928055	-1067368.697598358
2024-11-01 13:29:00.000004	2524710.2747175875	6329811.253472292	-1245338.5753159975
2024-11-01 13:29:30.000002	2382308.587179762	6347980.801049462	-1421959.5705517118
2024-11-01 13:30:00.000000	2237333.984713089	6359294.449172349	-1597040.6097369716
2024-11-01 13:30:29.999998	2089943.4209911996	6363741.059140975	-1770392.3545620686
2024-11-01 13:30:59.999996	1940296.4209937195	6361316.947250167	-1941827.4087232372
2024-11-01 13:31:29.999995	1788554.9041356468	6352025.882512408	-2111160.522049897
2024-11-01 13:31:59.999993	1634883.0050638611	6335879.075942715	-2278208.7917600605
2024-11-01 13:32:29.999991	1479446.8923508478	6312895.161465883	-2442791.860616265
2024-11-01 13:32:59.999989	1322414.5853218366	6283100.168518178	-2604732.1117541967
2024-11-01 13:33:29.999987	1163955.7692559115	6246527.486429082	-2763854.859960425
2024-11-01 13:33:59.999986	1004241.6091921089	6203217.820679399	-2919988.539193572
2024-11-01 13:34:29.999984	843444.5625740121	6153219.141143118	-3072964.8861478074
2024-11-01 13:34:59.999982	681738.1909635715	6096586.622430867	-3222619.119667449
2024-11-01 13:35:29.999980	519296.97105103085	6033382.57646186	-3368790.1158320997
2024-11-01 13:36:00.000019	356295.88629572827	5963676.279594168	-3511320.7671714765
2024-11-01 13:36:30.000017	192911.11239206334	5887544.272747766	-3650057.3888463066
2024-11-01 13:37:00.000015	29318.515551309836	5805069.710464924	-3784851.0269414345
2024-11-01 13:37:30.000013	-134305.66316350186	5716342.629168591	-3915556.844890811
2024-11-01 13:38:00.000012	-297785.2153092746	5621459.7539454745	-4042034.4681471866
2024-11-01 13:38:30.000010	-460944.153691794	5520524.387623934	-4164148.130016497
2024-11-01 13:39:00.000008	-623606.9002126241	5413646.29318617	-4281766.812160793
2024-11-01 13:39:30.000006	-785598.472743888	5300941.56969316	-4394764.379666486
2024-11-01 13:40:00.000004	-946744.6708476456	5182532.521903207	-4503019.710583465
2024-11-01 13:40:30.000003	-1106872.2601552934	5058547.523771874	-4606416.819844567
2024-11-01 13:41:00.000001	-1265809.1552373117	4929120.876017304	-4704844.977489105
2024-11-01 13:41:29.999999	-1423384.6007884091	4794392.6579442425	-4798198.821114641
2024-11-01 13:41:59.999997	-1579429.3509756764	4654508.573707667	-4886378.462499306
2024-11-01 13:42:29.999996	-1733775.846775395	4509619.793220426	-4969289.588326838
2024-11-01 13:42:59.999994	-1886258.3911683685	4359882.787876179	-5046843.554976241
2024-11-01 13:43:29.999992	-2036713.3220286071	4205459.161293318	-5118957.477320177
2024-11-01 13:43:59.999990	-2184979.182571581	4046515.475262859	-5185554.311497437
2024-11-01 13:44:29.999988	-2330896.889229116	3883223.071084104	-5246562.931626736
2024-11-01 13:44:59.999987	-2474309.896815281	3715757.8864782522	-5301918.200430107
2024-11-01 13:45:29.999985	-2615064.360851183	3544300.268271199	-5351561.033738971
2024-11-01 13:45:59.999983	-2753009.296935684	3369034.781017729	-5395438.458865764
2024-11-01 13:46:29.999981	-2887996.737037852	3190150.0117539125	-5433503.666820591
2024-11-01 13:47:00.000020	-3019882.057316375	3007838.1243578275	-5465716.097615688
2024-11-01 13:47:30.000018	-3148523.4245564803	2822295.6397370594	-5492041.315177105
2024-11-01 13:48:00.000016	-3273783.004054469	2633721.762662653	-5512451.300286315
2024-11-01 13:48:30.000014	-3395526.3905826993	2442319.1465500356	-5526924.297341766
2024-11-01 13:49:00.000013	-3513622.926605272	2248293.4392714547	-5535444.882760253
2024-11-01 13:49:30.000011	-3627945.8377423137	2051853.068457175	-5538003.980029575
2024-11-01 13:50:00.000009	-3738372.36441947	1853209.0241317286	-5534598.868550811
2024-11-01 13:50:30.000007	-3844783.889571653	1652574.6389059592	-5525233.186264475
2024-11-01 13:51:00.000005	-3947066.062313811	1450165.3658786213	-5509916.926061082
2024-11-01 13:51:30.000004	-4045108.917475152	1246198.5544295309	-5488666.4259765595
2024-11-01 13:52:00.000002	-4138806.9909010273	1040893.2240745564	-5461504.3531740755
2024-11-01 13:52:30.000000	-4228059.430404182	834469.8366060106	-5428459.681722964
2024-11-01 13:52:59.999998	-4312770.102324611	627150.0665715762	-5389567.664162784
2024-11-01 13:53:29.999996	-4392847.693527353	419156.5704320479	-5344869.796879636
2024-11-01 13:53:59.999995	-4468205.808793273	210712.75446815524	-5294413.779289197
2024-11-01 13:54:29.999993	-4538763.063486517	2042.5416640046733	-5238253.466842155
2024-11-01 13:54:59.999991	-4604443.171402901	-206629.8622436369	-5176448.8178662965
2024-11-01 13:55:29.999989	-4665175.027709787	-415080.2033782424	-5109065.834255423
2024-11-01 13:55:59.999987	-4720892.78687218	-623084.414774061	-5036176.496031712
2024-11-01 13:56:29.999986	-4771535.935477699	-830418.8516874021	-4957858.689797526
2024-11-01 13:56:59.999984	-4817049.359863071	-1036860.5269559564	-4874196.131104744
2024-11-01 13:57:29.999982	-4857383.408448233	-1242187.3461938098	-4785278.280773566
2024-11-01 13:57:59.999980	-4892493.948687571	-1446178.3426130395	-4691200.255194598
2024-11-01 13:58:30.000019	-4922342.455034397	-1648614.1816033737	-4592062.594353306
2024-11-01 13:59:00.000017	-4946895.901792156	-1849276.3102364505	-4487971.698853906
2024-11-01 13:59:30.000015	-4966127.043629072	-2047948.81899739	-4379038.924500941
2024-11-01 14:00:00.000013	-4980014.282884632	-2244417.5845081443	-4265380.994184649
2024-11-01 14:00:30.000012	-4988541.741865279	-2438470.7716869093	-4147119.7492411593
2024-11-01 14:01:00.000010	-4991699.285689134	-2629899.061580852	-4024382.024712096
2024-11-01 14:01:30.000008	-4989482.539173651	-2818495.877197134	-3897299.5190045917
2024-11-01 14:02:00.000006	-4981892.897700027	-3004057.607080783	-3766008.658042477
2024-11-01 14:02:30.000004	-4968937.531992465	-3186383.8264011885	-3630650.4539957703
2024-11-01 14:03:00.000003	-4950629.386757137	-3365277.515266782	-3491370.3587114066
2024-11-01 14:03:30.000001	-4926987.173130714	-3540545.274033332	-3348318.1119437194
2024-11-01 14:03:59.999999	-4898035.35489623	-3711997.535329656	-3201647.584519872
2024-11-01 14:04:29.999997	-4863804.128430876	-3879448.772542623	-3051516.6165715647
2024-11-01 14:04:59.999996	-4824329.396357702	-4042717.7044998677	-2898086.8509751456
2024-11-01 14:05:29.999994	-4779652.734881892	-4201627.496084063	-2741523.562155365
2024-11-01 14:05:59.999992	-4729821.354801429	-4356005.954514248	-2581995.480417594
2024-11-01 14:06:29.999990	-4674888.056189275	-4505685.721035705	-2419674.611977867
2024-11-01 14:06:59.999988	-4614911.176754836	-4650504.457756516	-2254736.054874556
2024-11-01 14:07:29.999987	-4549954.533903477	-4790305.029369525	-2087357.8109578907
2024-11-01 14:07:59.999985	-4480087.360520021	-4924935.679510217	-1917720.5941540112
2024-11-01 14:08:29.999983	-4405384.234514353	-5054250.201498702	-1746007.6352158787
2024-11-01 14:08:59.999981	-4325925.002177818	-5178108.103220179	-1572404.4831814405
2024-11-01 14:09:30.000020	-4241794.57948969	-5296374.920705381	-1397098.5676069357
2024-11-01 14:10:00.000018	-4153083.32088143	-5408921.743622723	-1220279.936869649
2024-11-01 14:10:30.000016	-4059886.247277168	-5515626.313074069	-1042139.6401473378
2024-11-01 14:11:00.000014	-3962303.3905714694	-5616372.5185775515	-862870.4564816558
2024-11-01 14:11:30.000013	-3860439.577427729	-5711050.69258818	-682666.4493422342
2024-11-01 14:12:00.000011	-3754404.317118188	-5799557.735454572	-501722.7533778039
2024-11-01 14:12:30.000009	-3644311.683812219	-5881797.233012109	-320235.359615816
2024-11-01 14:13:00.000007	-3530280.193454634	-5957679.566630097	-138400.89939632016
2024-11-01 14:13:30.000005	-3412432.67537169	-6027122.015554932	43583.572694613
2024-11-01 14:14:00.000004	-3290896.1387585965	-6090048.851396365	225520.7966119205
2024-11-01 14:14:30.000002	-3165801.6342197587	-6146391.424613529	407213.52506464324
2024-11-01 14:15:00.000000	-3037284.1105247317	-6196088.242880877	588464.7418863142
2024-11-01 14:15:29.999998	-2905482.26676837	-6239085.0412177425	769077.8802663409
2024-11-01 14:15:59.999996	-2770538.400121507	-6275334.843785504	948857.0405622446
2024-11-01 14:16:29.999995	-2632598.2493680073	-6304798.017268611	1127607.20740942
2024-11-01 14:16:59.999993	-2491810.834436862	-6327442.3157689385	1305134.4658395587
2024-11-01 14:17:29.999991	-2348328.292135395	-6343242.917160557	1481246.2161325598
2024-11-01 14:17:59.999989	-2202305.7083011325	-6352182.450864134	1655751.3871225794
2024-11-01 14:18:29.999987	-2053900.9465959165	-6354251.01701589	1828460.6476813464
2024-11-01 14:18:59.999986	-1903274.4741662291	-6349446.197020677	1999186.616111596
2024-11-01 14:19:29.999984	-1750589.1844001114	-6337773.055493014	2167744.067185382
2024-11-01 14:19:59.999982	-1596010.217014564	-6319244.133604114	2333950.136567005
2024-11-01 14:20:29.999980	-1439704.7757113792	-6293879.433867424	2497624.522365678
2024-11-01 14:21:00.000019	-1281841.7309535374	-6261706.348709601	2658589.897555096
2024-11-01 14:21:30.000017	-1122592.282439709	-6222759.810018115	2816671.2451702445
2024-11-01 14:22:00.000015	-962128.5002766199	-6177081.98961304	2971697.345392758
2024-11-01 14:22:30.000013	-800623.9803095041	-6124722.413881629	3123500.0958481603
2024-11-01 14:23:00.000012	-638253.4424799846	-6065737.868109606	3271914.9130123258
2024-11-01 14:23:30.000010	-475192.53889325197	-6000192.331305256	3416780.9116578093
2024-11-01 14:24:00.000008	-311617.66111874493	-5928156.903043511	3557941.07987802
2024-11-01 14:24:30.000006	-147705.74695738772	-5849709.722457194	3695242.4495026395
2024-11-01 14:25:00.000004	16365.913089840615	-5764935.879514101	3828536.261723041
2024-11-01 14:25:30.000003	180419.86942927376	-5673927.31872359	3957678.127763718
2024-11-01 14:26:00.000001	344278.7068276753	-5576782.7354293335	4082528.1844360693
2024-11-01 14:26:29.999999	507765.23750021204	-5473607.464844425	4202951.244432515
2024-11-01 14:26:59.999997	670702.6936057626	-5364513.364002868	4318816.94121215
2024-11-01 14:27:29.999996	832914.9189515696	-5249618.686793311	4429999.868357409
2024-11-01 14:27:59.999994	994226.5596893586	-5129047.95226069	4536379.713271792
2024-11-01 14:28:29.999992	1154463.2538090954	-5002931.806354375	4637841.3851119885
2024-11-01 14:28:59.999990	1313451.819232456	-4871406.877310988	4734275.136849034
2024-11-01 14:29:29.999988	1471020.4403127253	-4734615.624864311	4825576.681361951
2024-11-01 14:29:59.999987	1626998.8525597719	-4592706.183472252	4911647.3014792735
2024-11-01 14:30:29.999985	1781218.525403743	-4445832.199761613	4992393.953885363
2024-11-01 14:30:59.999983	1933512.842830689	-4294152.664380675	5067729.366824241
2024-11-01 14:31:29.999981	2083717.281710546	-4137831.738467186	5137572.131530366
2024-11-01 14:32:00.000020	2231669.784497036	-3977038.3563633524	5201846.869765379
2024-11-01 14:32:30.000018	2377210.141770334	-3811946.9105075733	5260483.975200864
2024-11-01 14:33:00.000016	2520181.3535253173	-3642735.768744411	5313420.203045674
2024-11-01 14:33:30.000014	2660428.9997376455	-3469587.938071647	5360598.38349339
2024-11-01 14:34:00.000013	2797801.604761085	-3292690.6544957985	5401967.570989878
2024-11-01 14:34:30.000011	2932150.798539359	-3112235.1813799147	5437483.097017008
2024-11-01 14:35:00.000009	3063331.4744537277	-2928416.603811691	5467106.616312395
2024-11-01 14:35:30.000007	3191201.943669944	-2741433.619195144	5490806.1465024175
2024-11-01 14:36:00.000005	3315624.085859864	-2551488.324257091	5508556.101131202
2024-11-01 14:36:30.000004	3436463.4961679024	-2358785.998668878	5520337.316068565
2024-11-01 14:37:00.000002	3553589.628271478	-2163534.885524962	5526137.069282858
2024-11-01 14:37:30.000000	3666875.9334645323	-1965945.9687970295	5525949.093975573
2024-11-01 14:37:59.999998	3776199.995588975	-1766232.7480497595	5519773.585065086
2024-11-01 14:38:29.999996	3881443.6617234205	-1564611.01057779	5507617.1990207
2024-11-01 14:38:59.999995	3982493.1685100812	-1361298.6011687	5489493.047045216
2024-11-01 14:39:29.999993	4079239.2639913736	-1156515.1897229732	5465420.6816108255
2024-11-01 14:39:59.999991	4171577.3248723163	-950482.0368767637	5435426.076348121
2024-11-01 14:40:29.999989	4259407.469046089	-743421.7579415968	5399541.599308674
2024-11-01 14:40:59.999987	4342634.663331247	-535558.0852472135	5357805.979598923
2024-11-01 14:41:29.999986	4421168.826265541	-327115.62919931056	5310264.267412984
2024-11-01 14:41:59.999984	4494924.925874681	-118319.63821107557	5256967.787475559
2024-11-01 14:42:29.999982	4563823.072300453	90604.24225175264	5197974.085920474
2024-11-01 14:42:59.999980	4627788.605183489	299430.2112865298	5133346.870633721
2024-11-01 14:43:30.000019	4686752.251397306	507932.83392799227	5063155.847256709
2024-11-01 14:44:00.000017	4740649.892034735	715886.1653137679	4987477.030569666
2024-11-01 14:44:30.000015	4789423.108046167	923065.6711437837	4906392.100473225
2024-11-01 14:45:00.000013	4833018.922531243	1129247.350400405	4819988.685729312
2024-11-01 14:45:30.000012	4871389.942865061	1334208.2567570156	4728360.181763946
2024-11-01 14:46:00.000010	4904494.4145561205	1537726.7393521518	4631605.65261972
2024-11-01 14:46:30.000008	4932296.269196462	1739582.6825753567	4529829.726704062
2024-11-01 14:47:00.000006	4954765.166423534	1939557.7446276562	4423142.486398441
2024-11-01 14:47:30.000004	4971876.529811849	2137435.5945751755	4311659.351621299
2024-11-01 14:48:00.000003	4983611.576624909	2333002.1476663337	4195500.957417934
2024-11-01 14:48:30.000001	4989957.341356281	2526045.798627362	4074793.0256852256
2024-11-01 14:48:59.999999	4990906.692998746	2716357.652688654	3949666.2311263466
2024-11-01 14:49:29.999997	4986458.345983988	2903731.754066111	3820256.0615531225
2024-11-01 14:49:59.999996	4976616.864743099	3087965.31162947	3686702.6726579084
2024-11-01 14:50:29.999994	4961392.661844487	3268858.9214935657	3549150.7373816497
2024-11-01 14:50:59.999992	4940801.989673734	3446216.7862529056	3407749.290024074
2024-11-01 14:51:29.999990	4914866.925627049	3619846.9305963987	3262651.5652399166
2024-11-01 14:51:59.999988	4883615.350799652	3789561.413022507	3114014.832086647
2024-11-01 14:52:29.999987	4847080.92215731	3955176.5333926557	2962000.223286089
2024-11-01 14:52:59.999985	4805303.03819071	4116513.0360461944	2806772.5598850287
2024-11-01 14:53:29.999983	4758326.79805847	4273396.308220103	2648500.1714937077
2024-11-01 14:53:59.999981	4706202.954239647	4425656.573496939	2487354.7123118583
2024-11-01 14:54:30.000020	4648987.778601217	4573129.274530351	2323510.7516719718
2024-11-01 14:55:00.000018	4586743.3159305975	4715654.471080085	2157146.464836928
2024-11-01 14:55:30.000016	4519536.856806544	4853078.204007397	1988442.1188922864
2024-11-01 14:56:00.000014	4447441.164849529	4985251.86855285	1817580.7496138387
2024-11-01 14:56:30.000013	4370534.324210379	5112032.580194212	1644747.7417044803
2024-11-01 14:57:00.000011	4288899.654215394	5233283.333059608	1470130.624119656
2024-11-01 14:57:30.000009	4202625.6179399695	5348873.151677157	1293918.8627997788
2024-11-01 14:58:00.000007	4111805.7248096066	5458677.235859443	1116303.6510597654
2024-11-01 14:58:30.000005	4016538.427339361	5562577.098524577	937477.6978971495
2024-11-01 14:59:00.000004	3916927.0121385334	5660460.696259861	757635.0144953148
2024-11-01 14:59:30.000002	3813079.4853161024	5752222.552449255	576970.6991988865
2024-11-01 15:00:00.000000	3705108.4524268326	5837763.872802952	395680.7212314851
