Date and Time, UTC	        R.A., deg	          Dec, deg	        Az, deg	        Elev, deg	          MJD
2024-11-20 14:53:59.999981	286.9322841810864	-27.901935973601006	-133.55315446593457	18.444053720773397	60634.620833333116
2024-11-20 14:54:30.000020	290.1088550228286	-23.374669526455882	-131.91115415248112	23.514490249691907	60634.62118055578
2024-11-20 14:55:00.000018	293.85979683610594	-17.31443474532636	-129.45877817017478	30.1090195017425	60634.621527777985
2024-11-20 14:55:30.000016	298.48737538321166	-8.891856510676856	-125.38502259937907	38.99320388625592	60634.621875000186
2024-11-20 14:56:00.000014	304.5155475392998	3.058631587109919	-117.34411202189084	51.06188631512282	60634.62222222239
2024-11-20 14:56:30.000013	312.8967652957459	19.38267957357349	-96.02457985044661	65.67798059764041	60634.62256944459
2024-11-20 14:57:00.000011	325.3728249100738	38.33436064026069	-35.40572094394355	71.73658504265289	60634.62291666679
2024-11-20 14:57:30.000009	344.577466996986	54.463395326187005	6.485798956035312	59.29024545664956	60634.62326388899
2024-11-20 14:58:00.000007	11.109784822551239	63.31132514478525	19.859014817941034	45.3602837314299	60634.623611111194
2024-11-20 14:58:30.000005	37.61310361425164	65.28758769416699	25.700405854378577	34.7346453042027	60634.623958333395
2024-11-20 14:59:00.000004	56.742863889177144	63.78097340314581	28.933580847383617	26.936670719225443	60634.6243055556
2024-11-20 14:59:30.000002	69.10736429033078	61.2815094399477	30.992372623640428	21.06879732751769	60634.6246527778
2024-11-20 15:00:00.000000	77.339742645873	58.73166078485858	32.42813051180796	16.482584138614374	60634.625
