Date and Time, UTC	        R.A., deg	          Dec, deg	        Az, deg	        Elev, deg	          MJD
2024-11-20 14:19:59.999982	234.12820413748537	52.59353885941045	-38.93990480654859	15.783664435624974	60634.597222222015
2024-11-20 14:20:29.999980	241.32593732043927	53.87075435481213	-38.90146428522351	20.20309642305218	60634.59756944422
2024-11-20 14:21:00.000019	250.98890239317825	54.83361795812218	-38.8764001139919	25.839692355806463	60634.597916666884
2024-11-20 14:21:30.000017	264.1762923333413	54.87987256904658	-38.874484719206905	33.34768869527349	60634.598263889086
2024-11-20 14:22:00.000015	281.5978562115698	52.65392102770134	-38.92111534666516	43.781529894996254	60634.59861111129
2024-11-20 14:22:30.000013	301.9675206724731	45.82332278878791	-39.10927646157928	58.58907594921994	60634.59895833349
2024-11-20 14:23:00.000012	321.51602032604194	32.51237079238598	-40.2706914019476	78.58584499502403	60634.59930555569
2024-11-20 14:23:30.000010	337.2797520464669	14.858870613240892	143.4608838984632	78.73135848286952	60634.59965277789
2024-11-20 14:24:00.000008	349.015716704201	-1.5146591753241263	142.2747636142117	58.7318361584092	60634.60000000009
2024-11-20 14:24:30.000006	357.7184874862547	-13.654234857744783	142.07713903740887	43.921164368922106	60634.600347222295
2024-11-20 14:25:00.000004	4.3679302362695624	-22.047569248623446	142.01834618143866	33.48494395522031	60634.600694444496
2024-11-20 14:25:30.000003	9.649904056945664	-27.92850876319846	142.00445484611848	25.975217880833288	60634.6010416667
2024-11-20 14:26:00.000001	14.007327279766658	-32.21660876249989	142.00987914391723	20.33728306662757	60634.6013888889
2024-11-20 14:26:29.999999	17.724677643821522	-35.47991606104575	142.0247793391487	15.91670119052312	60634.6017361111
