Date and Time, UTC	        R.A., deg	          Dec, deg	        Az, deg	        Elev, deg	          MJD
2024-11-20 14:10:00.000018	267.7513680895453	-21.46271202645416	-123.44561550631448	16.589069306564692	60634.590277777985
2024-11-20 14:10:30.000016	270.19477032698916	-14.591648543853148	-118.78148960156336	22.311463102875937	60634.590625000186
2024-11-20 14:11:00.000014	273.18462937480695	-4.420321886534876	-110.95010993918785	30.200668303567877	60634.59097222239
2024-11-20 14:11:30.000013	277.2081298786937	11.22882255262777	-95.94632262694529	40.787786418269	60634.59131944459
2024-11-20 14:12:00.000011	283.4993482905002	33.9621356997764	-65.14798450883787	50.59457742491371	60634.59166666679
2024-11-20 14:12:30.000009	296.14675062175	59.23688893234893	-23.750820760177533	48.4795380191046	60634.59201388899
2024-11-20 14:13:00.000007	333.28675339547567	76.49675054546988	1.6309840820408192	37.49240862902855	60634.592361111194
2024-11-20 14:13:30.000005	39.12136137701764	76.97311736864462	13.938177733312097	27.603304839768736	60634.592708333395
2024-11-20 14:14:00.000004	64.77355811839043	70.57806575468472	20.62776957041488	20.403539965641098	60634.5930555556
2024-11-20 14:14:30.000002	74.51401197495461	65.08483370078784	24.75002305574763	15.137933717560315	60634.5934027778
