Date and Time	                  X, km	                    Y, km	                  Z, km
2024-11-01 13:26:00.000014	1139332.7956118837	-6194819.320667333	2871126.198007699
2024-11-01 13:26:30.000013	1273751.8731309508	-6094288.671080409	3025048.8320266316
2024-11-01 13:27:00.000011	1406793.2277305895	-5987166.27060454	3175690.4696153216
2024-11-01 13:27:30.000009	1538312.9960592198	-5873568.151208324	3322887.8099264167
2024-11-01 13:28:00.000007	1668168.9751883429	-5753617.371249773	3466481.3119098824
2024-11-01 13:28:30.000005	1796220.777464933	-5627443.877681991	3606315.3676887997
2024-11-01 13:29:00.000004	1922329.9830912114	-5495184.360784454	3742238.471257969
2024-11-01 13:29:30.000002	2046360.2902686242	-5356982.101627733	3874103.3823355674
2024-11-01 13:30:00.000000	2168177.6627473645	-5212986.812485652	4001767.2852058974
2024-11-01 13:30:29.999998	2287650.474615604	-5063354.470431243	4125091.94238632
2024-11-01 13:30:59.999996	2404649.6521974555	-4908247.144324639	4243943.842991645
2024-11-01 13:31:29.999995	2519048.8128968617	-4747832.815450706	4358194.345638165
2024-11-01 13:31:59.999993	2630724.4008720927	-4582285.192017416	4467719.815781753
2024-11-01 13:32:29.999991	2739555.8193938476	-4411783.5177772315	4572401.7573543545
2024-11-01 13:32:59.999989	2845425.5597764445	-4236512.374996067	4672126.9386027735
2024-11-01 13:33:29.999987	2948219.326755725	-4056661.4820268	4766787.512020207
2024-11-01 13:33:59.999986	3047826.160207392	-3872425.485725423	4856281.128283319
2024-11-01 13:34:29.999984	3144138.5531017734	-3684003.7489520633	4940511.044111555
2024-11-01 13:34:59.999982	3237052.565589673	-3491600.1334127085	5019386.223966925
2024-11-01 13:35:29.999980	3326467.9351293654	-3295422.7780799684	5092821.435528824
2024-11-01 13:36:00.000019	3412288.295206672	-3095683.6032751566	5160737.426228685
2024-11-01 13:36:30.000017	3494420.8217084757	-2892599.1572953463	5223060.649152985
2024-11-01 13:37:00.000015	3572777.021404838	-2686388.7753839297	5279723.886131016
2024-11-01 13:37:30.000013	3647272.3600503625	-2477275.4099514014	5330665.945891704
2024-11-01 13:38:00.000012	3717826.468995629	-2265485.1250280854	5375831.822391302
2024-11-01 13:38:30.000010	3784363.229852296	-2051246.8532701905	5415172.751830816
2024-11-01 13:39:00.000008	3846810.854666875	-1834792.150247839	5448646.263128593
2024-11-01 13:39:30.000006	3905101.9615499335	-1616354.9462331908	5476216.2218269175
2024-11-01 13:40:00.000004	3959173.6457003867	-1396171.2957355152	5497852.86740872
2024-11-01 13:40:30.000003	4008967.545777945	-1174479.124990416	5513532.844009164
2024-11-01 13:41:00.000001	4054429.905555132	-951517.9777129281	5523239.224501465
2024-11-01 13:41:29.999999	4095511.6308300123	-727528.7592244049	5526961.527956879
2024-11-01 13:41:59.999997	4132168.34152928	-502753.4792849062	5524695.730460789
2024-11-01 13:42:29.999996	4164360.418967808	-277434.99382918316	5516444.26928485
2024-11-01 13:42:59.999994	4192053.0482252697	-51816.7458245347	5502216.040412387
2024-11-01 13:43:29.999992	4215216.255597706	173857.49449943253	5482026.389417791
2024-11-01 13:43:59.999990	4233824.941087641	399343.8898089681	5455897.0957059935
2024-11-01 13:44:29.999988	4247858.905904443	624398.7960570758	5423856.350109612
2024-11-01 13:44:59.999987	4257302.874928292	848779.0227105342	5385938.72587146
2024-11-01 13:45:29.999985	4262146.514123708	1072242.0927608467	5342185.143005769
2024-11-01 13:45:59.999983	4262384.442863817	1294546.502157647	5292642.826068074
2024-11-01 13:46:29.999981	4258016.241143794	1515451.9784761767	5237365.25534789
2024-11-01 13:47:00.000020	4249046.436548239	1734720.0314177237	5176412.025989037
2024-11-01 13:47:30.000018	4235484.555470478	1952113.0350922595	5109849.120717749
2024-11-01 13:48:00.000016	4217345.042668401	2167396.247730798	5037748.350870967
2024-11-01 13:48:30.000014	4194647.289786362	2380336.8859821036	4960187.601035293
2024-11-01 13:49:00.000013	4167415.607777284	2590704.6712226677	4877250.669858266
2024-11-01 13:49:30.000011	4135679.203066762	2798272.0783784664	4789027.1824536435
2024-11-01 13:50:00.000009	4099472.148508391	3002814.582232867	4695612.496494549
2024-11-01 13:50:30.000007	4058833.3491347674	3204110.9009356494	4597107.602064952
2024-11-01 13:51:00.000005	4013806.5027080346	3401943.2364682388	4493619.015330128
2024-11-01 13:51:30.000004	3964440.055081185	3596097.5117959403	4385258.666102025
2024-11-01 13:52:00.000002	3910787.150388006	3786363.6044344017	4272143.779385153
2024-11-01 13:52:30.000000	3852905.5760813258	3972535.576172548	4154396.7509876075
2024-11-01 13:52:59.999998	3790857.7028503823	4154411.8986716904	4032145.017301816
2024-11-01 13:53:29.999996	3724710.4194479147	4331795.674683951	3905520.9193539624
2024-11-01 13:53:59.999995	3654535.06247337	4504494.854603617	3774661.561248754
2024-11-01 13:54:29.999993	3580407.3411526275	4672322.44810338	3639708.6631196295
2024-11-01 13:54:59.999991	3502407.2571775	4835096.73056536	3500808.4087341605
2024-11-01 13:55:29.999989	3420619.019659091	4992641.444061435	3358111.2878824407
2024-11-01 13:55:59.999987	3335130.955273221	5144785.992600735	3211771.9337161556
2024-11-01 13:56:29.999986	3246035.413666975	5291365.631402321	3061948.955185187
2024-11-01 13:56:59.999984	3153428.6682218094	5432221.649918506	2908804.764760476
2024-11-01 13:57:29.999982	3057410.8122565076	5567201.548376382	2752505.4016066613
2024-11-01 13:57:59.999980	2958085.650780018	5696159.207577804	2593220.3504091497
2024-11-01 13:58:30.000019	2855560.4483087356	5818955.212213794	2431122.1368535045
2024-11-01 13:59:00.000017	2749946.366355628	5935456.355998273	2266387.011732395
2024-11-01 13:59:30.000015	2641357.517312952	6045536.778216152	2099193.4532618066
2024-11-01 14:00:00.000013	2529911.3854392217	6149077.437064024	1929722.8366542363
2024-11-01 14:00:30.000012	2415728.5627826154	6245966.411191625	1758159.0188255524
2024-11-01 14:01:00.000010	2298932.616807071	6336099.0243567955	1584688.1356234583
2024-11-01 14:01:30.000008	2179649.954502997	6419377.9618553035	1409498.3962842913
2024-11-01 14:02:00.000006	2058009.683145413	6495713.378556	1232779.875371662
2024-11-01 14:02:30.000004	1934143.4678751584	6565022.9983803835	1054724.3024654551
2024-11-01 14:03:00.000003	1808185.3862719617	6627232.205087654	875524.8498556791
2024-11-01 14:03:30.000001	1680271.7801147026	6682274.124227294	695375.9185302071
2024-11-01 14:03:59.999999	1550541.1045060772	6730089.696149887	514472.9227151164
2024-11-01 14:04:29.999997	1419133.7745660425	6770627.73996928	333012.073261649
2024-11-01 14:04:59.999996	1286192.0098865174	6803845.008393204	151190.16015228283
2024-11-01 14:05:29.999994	1151859.6769529907	6829706.233350202	-30795.66558621097
2024-11-01 14:05:59.999992	1016282.1297406306	6848184.162357914	-212748.1102765831
2024-11-01 14:06:29.999990	879606.0486936758	6859259.585594192	-394469.9560078284
2024-11-01 14:06:59.999988	741979.2783006701	6862921.353648046	-575764.2787889596
2024-11-01 14:07:29.999987	603550.6634769838	6859166.385943478	-756434.6661598095
2024-11-01 14:07:59.999985	464469.8849772314	6847999.6698453	-936285.4339669368
2024-11-01 14:08:29.999983	324887.2940440762	6829434.250472217	-1115121.8420384321
2024-11-01 14:08:59.999981	184953.74651902582	6803491.211258255	-1292750.3084689318
2024-11-01 14:09:30.000020	44820.24862268102	6770199.595758962	-1468978.8575708899
2024-11-01 14:10:00.000018	-95361.45734121108	6729596.558353203	-1643616.3870600625
2024-11-01 14:10:30.000016	-235440.1871220141	6681727.049487008	-1816474.2950106007
2024-11-01 14:11:00.000014	-375264.72873961634	6626643.928725212	-1987365.738404143
2024-11-01 14:11:30.000013	-514684.1957221899	6564407.8604655415	-2156106.0738578094
2024-11-01 14:12:00.000011	-653548.1917845934	6495087.240684924	-2322513.058098223
2024-11-01 14:12:30.000009	-791706.9745876217	6418758.11512751	-2486407.0452794386
2024-11-01 14:13:00.000007	-929011.618374397	6335504.089089177	-2647611.1809109394
2024-11-01 14:13:30.000005	-1065314.175298208	6245416.228958355	-2805951.592186451
2024-11-01 14:14:00.000004	-1200467.8352531593	6148592.955686984	-2961257.574503365
2024-11-01 14:14:30.000002	-1334327.0840228926	6045139.930376616	-3113361.773970804
2024-11-01 14:15:00.000000	-1466747.859578445	5935169.9321668325	-3262100.3657249697
2024-11-01 14:15:29.999998	-1597587.7063521284	5818802.7286270335	-3407313.227868433
2024-11-01 14:15:59.999996	-1726705.927321152	5696164.938860951	-3548844.1108608674
2024-11-01 14:16:29.999995	-1853963.7337490118	5567389.889532635	-3686540.802207245
2024-11-01 14:16:59.999993	-1979224.3924330627	5432617.464032223	-3820255.2862925096
2024-11-01 14:17:29.999991	-2102353.3703092467	5291993.945009929	-3949843.899217043
2024-11-01 14:17:59.999989	-2223218.476284356	5145671.8504969925	-4075167.4785111365
2024-11-01 14:18:29.999987	-2341690.0001597023	4993809.763848787	-4196091.507601307
2024-11-01 14:18:59.999986	-2457640.848521689	4836572.15774327	-4312486.254916834
2024-11-01 14:19:29.999984	-2570946.677482936	4674129.212467733	-4424226.907535003
2024-11-01 14:19:59.999982	-2681486.0221675425	4506656.628721211	-4531193.699276096
2024-11-01 14:20:29.999980	-2789140.4228241816	4334335.435183894	-4633272.0331510035
2024-11-01 14:21:00.000019	-2893794.6857683994	4157351.5506788855	-4730352.724891529
2024-11-01 14:21:30.000017	-2995336.4450691934	3975896.5376725616	-4822331.59979783
2024-11-01 14:22:00.000015	-3093657.1203339966	3790165.9710185877	-4909110.3792103175
2024-11-01 14:22:30.000013	-3188651.4628214096	3600360.1703495677	-4990596.252047477
2024-11-01 14:23:00.000012	-3280217.8057440952	3406683.750675595	-5066702.101603597
2024-11-01 14:23:30.000010	-3368258.1683099773	3209345.403394066	-5137346.592780202
2024-11-01 14:24:00.000008	-3452678.3558159852	3008557.6736811986	-5202454.253276821
2024-11-01 14:24:30.000006	-3533388.055734979	2804536.7344798627	-5261955.5487116575
2024-11-01 14:25:00.000004	-3610300.929738284	2597502.157297207	-5315786.951644788
2024-11-01 14:25:30.000003	-3683334.701588716	2387676.6800522683	-5363891.0044729
2024-11-01 14:26:00.000001	-3752411.2408637176	2175285.9721564366	-5406216.376183975
2024-11-01 14:26:29.999999	-3817456.6424484337	1960558.3970651685	-5442717.9129470615
2024-11-01 14:26:59.999997	-3878401.3017573846	1743724.7724948796	-5473356.682526928
2024-11-01 14:27:29.999996	-3935179.9856393025	1525018.128511665	-5498100.012510993
2024-11-01 14:27:59.999994	-3987731.898919824	1304673.4637055781	-5516921.522337633
2024-11-01 14:28:29.999992	-4036000.7465411825	1082927.4996569762	-5529801.149119309
2024-11-01 14:28:59.999990	-4079934.791270202	860018.4338473694	-5536725.16725747
2024-11-01 14:29:29.999988	-4119486.906916245	636185.6913043582	-5537686.201838678
2024-11-01 14:29:59.999987	-4154614.627042115	411669.6750969195	-5532683.235816035
2024-11-01 14:30:29.999985	-4185280.1891239407	186711.5159117256	-5521721.610970766
2024-11-01 14:30:59.999983	-4211450.574124883	-38447.17908152697	-5504813.022655139
2024-11-01 14:31:29.999981	-4233097.541453582	-263564.5779087558	-5481975.508316531
2024-11-01 14:32:00.000020	-4250197.679143131	-488399.1769816404	-5453233.387317826
2024-11-01 14:32:30.000018	-4262732.343845077	-712708.8474698028	-5418617.3991486225
2024-11-01 14:33:00.000016	-4270687.819374741	-936252.896962109	-5378164.441982173
2024-11-01 14:33:30.000014	-4274055.235017709	-1158791.1143702692	-5331917.68267776
2024-11-01 14:34:00.000013	-4272830.602914274	-1380084.3229704832	-5279926.479693735
2024-11-01 14:34:30.000011	-4267014.824658465	-1599894.6309855748	-5222246.33441462
2024-11-01 14:35:00.000009	-4256613.693071932	-1817985.6812557455	-5158938.836315343
2024-11-01 14:35:30.000007	-4241637.889128117	-2034122.8997946545	-5090071.601976663
2024-11-01 14:36:00.000005	-4222102.974003846	-2248073.7430030424	-5015718.207973969
2024-11-01 14:36:30.000004	-4198029.376237456	-2459607.943325233	-4935958.117660934
2024-11-01 14:37:00.000002	-4169442.3739757203	-2668497.7531142663	-4850876.6018785415
2024-11-01 14:37:30.000000	-4136372.0722917235	-2874518.186493564	-4760564.653614705
2024-11-01 14:37:59.999998	-4098853.375563666	-3077447.2589580626	-4665118.896660262
2024-11-01 14:38:29.999996	-4056925.9549026545	-3277066.2244976703	-4564641.48829575
2024-11-01 14:38:59.999995	-4010634.2106241793	-3473159.809994653	-4459240.016059261
2024-11-01 14:39:29.999993	-3960027.229763119	-3665516.4466443122	-4349027.388652943
2024-11-01 14:39:59.999991	-3905158.7386310264	-3853928.498167509	-4234121.721040226
2024-11-01 14:40:29.999989	-3846087.0504266676	-4038192.4855474303	-4114646.2138100234
2024-11-01 14:40:59.999987	-3782875.0079107787	-4218109.308044526	-3990729.0268795146
2024-11-01 14:41:29.999986	-3715589.9211626193	-4393484.460234332	-3862503.1476180176
2024-11-01 14:41:59.999984	-3644303.5004424313	-4564128.244809086	-3730106.2534837676
2024-11-01 14:42:29.999982	-3569091.784190398	-4729855.980882466	-3593680.569274837
2024-11-01 14:42:59.999980	-3490035.062197655	-4890488.2075403575	-3453372.719100643
2024-11-01 14:43:30.000019	-3407217.6804456906	-5045851.087120982	-3309333.377591291
2024-11-01 14:44:00.000017	-3320728.4040942076	-5195775.772077575	-3161717.889405913
2024-11-01 14:44:30.000015	-3230659.6598816332	-5340099.843189168	-3010684.946773692
2024-11-01 14:45:00.000013	-3137107.8798574843	-5478666.650722169	-2856397.1895563905
2024-11-01 14:45:30.000012	-3040173.2926497567	-5611325.702254441	-2699020.84208172
2024-11-01 14:46:00.000010	-2939959.818850131	-5737932.832263877	-2538725.5362660424
2024-11-01 14:46:30.000008	-2836574.9620303125	-5858350.365183915	-2375684.13047833
2024-11-01 14:47:00.000006	-2730129.6954955277	-5972447.271673512	-2210072.5243439376
2024-11-01 14:47:30.000004	-2620738.344877673	-6080099.317872466	-2042069.4696768417
2024-11-01 14:48:00.000003	-2508518.4666850483	-6181189.2074117875	-1871856.377748203
2024-11-01 14:48:30.000001	-2393590.7229283997	-6275606.715962182	-1699617.1230996868
2024-11-01 14:48:59.999999	-2276078.7519593467	-6363248.818104702	-1525537.8441312136
2024-11-01 14:49:29.999997	-2156109.0356542263	-6444019.806327007	-1349806.7406843053
2024-11-01 14:49:59.999996	-2033810.763096393	-6517831.4019484045	-1172613.8688685189
2024-11-01 14:50:29.999994	-1909315.6909062907	-6584602.857797146	-994150.9333689008
2024-11-01 14:50:59.999992	-1782758.0003843522	-6644261.052468382	-814611.0774917704
2024-11-01 14:51:29.999990	-1654274.1516343728	-6696740.5760072945	-634188.6712060084
2024-11-01 14:51:59.999988	-1524002.7348428573	-6741983.806873601	-453079.09744440194
2024-11-01 14:52:29.999987	-1392084.3188975544	-6779940.980057273	-271478.5369367557
2024-11-01 14:52:59.999985	-1258661.2975293705	-6810570.246230745	-89583.75184405917
2024-11-01 14:53:29.999983	-1123877.7331753003	-6833837.721835074	92408.13152214412
2024-11-01 14:53:59.999981	-987879.1987563904	-6849717.530015248	274299.8406197489
2024-11-01 14:54:30.000020	-850812.4331063471	-6858191.838727086	455894.4181967147
2024-11-01 14:55:00.000018	-712825.915941333	-6859250.847650801	636994.466843921
2024-11-01 14:55:30.000016	-574068.6013968291	-6852892.869520344	817403.8287395141
2024-11-01 14:56:00.000014	-434690.4876119408	-6839124.278490963	996926.8284221024
2024-11-01 14:56:30.000013	-294842.26805779024	-6817959.520907966	1175368.733413465
2024-11-01 14:57:00.000011	-154675.16518020822	-6789421.10040468	1352535.9699938395
2024-11-01 14:57:30.000009	-14340.763434584409	-6753539.553687782	1528236.3376320472
2024-11-01 14:58:00.000007	126009.15806665708	-6710353.417051151	1702279.2217892176
2024-11-01 14:58:30.000005	266222.7930804169	-6659909.183673937	1874475.804827068
2024-11-01 14:59:00.000004	406148.4757170444	-6602261.251773617	2044639.274752153
2024-11-01 14:59:30.000002	545634.8476629445	-6537471.863702059	2212585.031526846
2024-11-01 15:00:00.000000	684531.024936794	-6465611.036082288	2378130.89069914
