Date and Time, UTC	        R.A., deg	          Dec, deg	        Az, deg	        Elev, deg	          MJD
2024-11-14 13:37:38.000010	18.122709200812455	62.514780002056234	29.816986440546344	32.61987830044656	60628.567800926045
2024-11-14 13:37:39.000005	18.903711389556655	62.46327332463282	29.951031068749256	32.275466767897	60628.567812500056
2024-11-14 13:37:39.999999	19.671080291149227	62.40839090591058	30.082068584981457	31.935735753784055	60628.56782407407
2024-11-14 13:37:40.999994	20.424951939863668	62.35031685903829	30.21019971492292	31.600603365517536	60628.56783564808
2024-11-14 13:37:41.999989	21.165474395690662	62.28922819490117	30.33552079402964	31.26998874150739	60628.56784722209
2024-11-14 13:37:42.999983	21.892806470570555	62.22529494298548	30.458124010878805	30.94381208296593	60628.5678587961
2024-11-14 13:37:44.000018	22.6071449752832	62.1586775765928	30.578102382180447	30.621981828916734	60628.56787037058
2024-11-14 13:37:45.000013	23.308609142066942	62.08953799188323	30.69553076092865	30.304446295218	60628.56788194459
2024-11-14 13:37:46.000007	23.997411982981028	62.01802355780291	30.810495012129053	29.991116005092906	60628.5678935186
2024-11-14 13:37:47.000002	24.673743772259254	61.944277936977926	30.92307274658884	29.68191568102702	60628.56790509261
2024-11-14 13:37:47.999996	25.337800102177514	61.86843862771823	31.033338378409784	29.376771220396137	60628.56791666662
2024-11-14 13:37:48.999991	25.9897810199367	61.79063711287457	31.14136332166113	29.075609693909424	60628.567928240635
2024-11-14 13:37:49.999985	26.629890173078774	61.710999081828874	31.24721609499447	28.778359367305743	60628.567939814646
2024-11-14 13:37:50.999980	27.25833405515869	61.6296446075489	31.350962473495393	28.48494970238099	60628.56795138866
2024-11-14 13:37:52.000015	27.87534591925227	61.54668493318838	31.45266970978189	28.195299769135246	60628.567962963134
2024-11-14 13:37:53.000009	28.481086270375414	61.46223611681311	31.55239032530867	27.90936472140218	60628.567974537145
2024-11-14 13:37:54.000004	29.07579121918182	61.376399158102615	31.650186807184056	27.627065870022047	60628.56798611116
2024-11-14 13:37:54.999999	29.65967218970644	61.28927348336498	31.74611526224313	27.34833744302054	60628.56799768517
2024-11-14 13:37:55.999993	30.23294048572873	61.20095381060942	31.840229667269792	27.073114847250796	60628.56800925918
2024-11-14 13:37:56.999988	30.795806835379494	61.11153034596246	31.932581949489798	26.801334666916677	60628.56802083319
2024-11-14 13:37:57.999982	31.348480998870894	61.02108893982655	32.02322210313898	26.532934647750945	60628.5680324072
2024-11-14 13:37:59.000017	31.89119303273625	60.92970758424189	32.1122018044047	26.267843094634227	60628.56804398168
2024-11-14 13:38:00.000012	32.42410604098257	60.83747130771878	32.19956026325096	26.006021380497295	60628.56805555569
2024-11-14 13:38:01.000006	32.947446871497405	60.744450292673065	32.28534576148581	25.74739995326271	60628.5680671297
2024-11-14 13:38:02.000001	33.46141813953902	60.650714690046755	32.369601363345254	25.49192110776649	60628.56807870371
2024-11-14 13:38:02.999995	33.96622002846072	60.55633113545767	32.452368579745965	25.239528247310947	60628.568090277724
2024-11-14 13:38:03.999990	34.46205010091302	60.461362880946076	32.5336874569999	24.99016586259864	60628.568101851735
2024-11-14 13:38:04.999985	34.94910312187942	60.36586995783494	32.61359662319102	24.743779522745378	60628.56811342575
2024-11-14 13:38:06.000019	35.42758999601931	60.2699054386616	32.69213649273659	24.500306119318235	60628.56812500022
2024-11-14 13:38:07.000014	35.897660985904075	60.173531045184795	32.76933673097021	24.25971291713734	60628.568136574235
2024-11-14 13:38:08.000008	36.359521105499674	60.07679408816855	32.845235291131246	24.021938761091576	60628.568148148246
2024-11-14 13:38:09.000003	36.813352683859776	59.97974306516703	32.91986572765971	23.786933371537497	60628.56815972226
